Trigger Data Ora RH_Raw T_Raw RH T
    1255 2024-11-16 16:49:82.197 43690 43690 -139.504 397.200
    1256 2024-11-16 16:49:82.263 43690 43690 -139.504 397.200
    1257 2024-11-16 16:49:82.329 43690 43690 -139.504 397.200
    1258 2024-11-16 16:49:82.397 43690 43690 -139.504 397.200
    1259 2024-11-16 16:49:82.467 43690 43690 -139.504 397.200
    1260 2024-11-16 16:49:82.537 43690 43690 -139.504 397.200
    1261 2024-11-16 16:49:82.609 43690 43690 -139.504 397.200
    1262 2024-11-16 16:49:82.682 43690 43690 -139.504 397.200
    1263 2024-11-16 16:49:82.757 43690 43690 -139.504 397.200
    1264 2024-11-16 16:49:82.833 43690 43690 -139.504 397.200
    1265 2024-11-16 16:49:82.911 43690 43690 -139.504 397.200
    1266 2024-11-16 16:49:82.990 43690 43690 -139.504 397.200
    1267 2024-11-16 16:49:83.071 43690 43690 -139.504 397.200
    1268 2024-11-16 16:49:83.153 43690 43690 -139.504 397.200
    1269 2024-11-16 16:49:83.237 43690 43690 -139.504 397.200
    1270 2024-11-16 16:49:83.323 43690 43690 -139.504 397.200
    1271 2024-11-16 16:49:83.411 43690 43690 -139.504 397.200
    1272 2024-11-16 16:49:83.501 43690 43690 -139.504 397.200
    1273 2024-11-16 16:49:83.592 43690 43690 -139.504 397.200
    1274 2024-11-16 16:49:83.686 43690 43690 -139.504 397.200
    1275 2024-11-16 16:49:83.781 43690 43690 -139.504 397.200
    1276 2024-11-16 16:49:83.879 43690 43690 -139.504 397.200
    1277 2024-11-16 16:49:83.979 43690 43690 -139.504 397.200
    1278 2024-11-16 16:49:84.081 43690 43690 -139.504 397.200
    1279 2024-11-16 16:49:84.185 43690 43690 -139.504 397.200
    1280 2024-11-16 16:49:84.292 43690 43690 -139.504 397.200
    1281 2024-11-16 16:49:84.402 43690 43690 -139.504 397.200
    1282 2024-11-16 16:49:84.514 43690 43690 -139.504 397.200
    1283 2024-11-16 16:49:84.629 43690 43690 -139.504 397.200
    1284 2024-11-16 16:49:84.746 43690 43690 -139.504 397.200
    1285 2024-11-16 16:49:84.867 43690 43690 -139.504 397.200
    1286 2024-11-16 16:49:84.990 43690 43690 -139.504 397.200
    1287 2024-11-16 16:49:85.117 43690 43690 -139.504 397.200
    1288 2024-11-16 16:49:85.246 43690 43690 -139.504 397.200
    1289 2024-11-16 16:49:85.380 43690 43690 -139.504 397.200
    1290 2024-11-16 16:49:85.516 43690 43690 -139.504 397.200
    1291 2024-11-16 16:49:85.657 43690 43690 -139.504 397.200
    1292 2024-11-16 16:49:85.801 43690 43690 -139.504 397.200
    1293 2024-11-16 16:49:85.949 43690 43690 -139.504 397.200
    1294 2024-11-16 16:49:86.101 43690 43690 -139.504 397.200
    1295 2024-11-16 16:49:86.258 43690 43690 -139.504 397.200
    1296 2024-11-16 16:49:86.419 43690 43690 -139.504 397.200
    1297 2024-11-16 16:49:86.584 43690 43690 -139.504 397.200
    1298 2024-11-16 16:49:86.755 43690 43690 -139.504 397.200
    1299 2024-11-16 16:49:86.930 43690 43690 -139.504 397.200
    1300 2024-11-16 16:49:87.111 43690 43690 -139.504 397.200
    1301 2024-11-16 16:49:87.298 43690 43690 -139.504 397.200
    1302 2024-11-16 16:49:87.490 43690 43690 -139.504 397.200
    1303 2024-11-16 16:49:87.688 43690 43690 -139.504 397.200
    1304 2024-11-16 16:49:87.893 43690 43690 -139.504 397.200
    1305 2024-11-16 16:49:88.105 43690 43690 -139.504 397.200
    1306 2024-11-16 16:49:88.323 43690 43690 -139.504 397.200
    1307 2024-11-16 16:49:88.549 43690 43690 -139.504 397.200
    1308 2024-11-16 16:49:88.783 43690 43690 -139.504 397.200
    1309 2024-11-16 16:49:89.025 43690 43690 -139.504 397.200
    1310 2024-11-16 16:49:89.276 43690 43690 -139.504 397.200
    1311 2024-11-16 16:49:89.535 43690 43690 -139.504 397.200
    1312 2024-11-16 16:49:89.805 43690 43690 -139.504 397.200
    1313 2024-11-16 16:49:90.084 43690 43690 -139.504 397.200
    1314 2024-11-16 16:49:90.375 43690 43690 -139.504 397.200
    1315 2024-11-16 16:49:90.676 43690 43690 -139.504 397.200
    1316 2024-11-16 16:49:90.990 43690 43690 -139.504 397.200
    1317 2024-11-16 16:49:91.317 43690 43690 -139.504 397.200
    1318 2024-11-16 16:49:91.657 43690 43690 -139.504 397.200
    1319 2024-11-16 16:49:92.011 43690 43690 -139.504 397.200
    1320 2024-11-16 16:49:92.381 43690 43690 -139.504 397.200
    1321 2024-11-16 16:49:92.768 43690 43690 -139.504 397.200
    1322 2024-11-16 16:49:93.172 43690 43690 -139.504 397.200
    1323 2024-11-16 16:49:93.595 43690 43690 -139.504 397.200
    1324 2024-11-16 16:49:94.038 43690 43690 -139.504 397.200
    1325 2024-11-16 16:49:94.502 43690 43690 -139.504 397.200
    1326 2024-11-16 16:49:94.990 43690 43690 -139.504 397.200
    1327 2024-11-16 16:49:95.503 43690 43690 -139.504 397.200
    1328 2024-11-16 16:49:96.043 43690 43690 -139.504 397.200
    1329 2024-11-16 16:49:96.612 43690 43690 -139.504 397.200
    1330 2024-11-16 16:49:97.212 43690 43690 -139.504 397.200
    1331 2024-11-16 16:49:97.847 43690 43690 -139.504 397.200
    1332 2024-11-16 16:49:98.519 43690 43690 -139.504 397.200
    1333 2024-11-16 16:49:99.232 43690 43690 -139.504 397.200
    1334 2024-11-16 16:49:99.990 43690 43690 -139.504 397.200
    1335 2024-11-16 16:49:100.796 43690 43690 -139.504 397.200
    1336 2024-11-16 16:49:101.657 43690 43690 -139.504 397.200
    1337 2024-11-16 16:49:102.576 43690 43690 -139.504 397.200
    1338 2024-11-16 16:49:103.561 43690 43690 -139.504 397.200
    1339 2024-11-16 16:49:104.620 43690 43690 -139.504 397.200
    1340 2024-11-16 16:49:105.759 43690 43690 -139.504 397.200
    1341 2024-11-16 16:49:106.990 43690 43690 -139.504 397.200
    1342 2024-11-16 16:49:108.323 43690 43690 -139.504 397.200
    1343 2024-11-16 16:49:109.773 43690 43690 -139.504 397.200
    1344 2024-11-16 16:49:111.354 43690 43690 -139.504 397.200
    1345 2024-11-16 16:49:113.085 43690 43690 -139.504 397.200
    1346 2024-11-16 16:49:114.990 43690 43690 -139.504 397.200
    1347 2024-11-16 16:49:117.095 43690 43690 -139.504 397.200
    1348 2024-11-16 16:49:119.434 43690 43690 -139.504 397.200
    1349 2024-11-16 16:49:122.049 43690 43690 -139.504 397.200
    1350 2024-11-16 16:49:124.990 43690 43690 -139.504 397.200
    1351 2024-11-16 16:49:128.323 43690 43690 -139.504 397.200
    1352 2024-11-16 16:49:132.133 43690 43690 -139.504 397.200
    1353 2024-11-16 16:49:136.528 43690 43690 -139.504 397.200
    1354 2024-11-16 16:49:141.657 43690 43690 -139.504 397.200
    1355 2024-11-16 16:49:147.717 43690 43690 -139.504 397.200
    1356 2024-11-16 16:49:154.990 43690 43690 -139.504 397.200
    1357 2024-11-16 16:49:163.879 43690 43690 -139.504 397.200
    1358 2024-11-16 16:49:174.990 43690 43690 -139.504 397.200
    1359 2024-11-16 16:49:189.276 43690 43690 -139.504 397.200
    1360 2024-11-16 16:49:208.323 43690 43690 -139.504 397.200
    1361 2024-11-16 16:49:234.990 43690 43690 -139.504 397.200
    1362 2024-11-16 16:49:274.990 43690 43690 -139.504 397.200
    1363 2024-11-16 16:49:341.657 43690 43690 -139.504 397.200
    1364 2024-11-16 16:49:474.990 43690 43690 -139.504 397.200
    1365 2024-11-16 16:49:874.990 43690 43690 -139.504 397.200
    1366 2024-11-16 16:49:-115.324 43690 43690 -139.504 397.200
    1367 2024-11-16 16:49:-115.322 43690 43690 -139.504 397.200
    1368 2024-11-16 16:49:-115.321 43690 43690 -139.504 397.200
    1369 2024-11-16 16:49:-115.319 43690 43690 -139.504 397.200
    1370 2024-11-16 16:49:-115.317 43690 43690 -139.504 397.200
    1371 2024-11-16 16:49:-115.315 43690 43690 -139.504 397.200
    1372 2024-11-16 16:49:-115.314 43690 43690 -139.504 397.200
    1373 2024-11-16 16:49:-115.312 43690 43690 -139.504 397.200
    1374 2024-11-16 16:49:-115.310 43690 43690 -139.504 397.200
    1375 2024-11-16 16:49:-115.308 43690 43690 -139.504 397.200
    1376 2024-11-16 16:49:-115.307 43690 43690 -139.504 397.200
    1377 2024-11-16 16:49:-115.305 43690 43690 -139.504 397.200
    1378 2024-11-16 16:49:-115.303 43690 43690 -139.504 397.200
    1379 2024-11-16 16:49:-115.301 43690 43690 -139.504 397.200
    1380 2024-11-16 16:49:-115.299 43690 43690 -139.504 397.200
    1381 2024-11-16 16:49:-115.298 43690 43690 -139.504 397.200
    1382 2024-11-16 16:49:-115.296 43690 43690 -139.504 397.200
    1383 2024-11-16 16:49:-115.294 43690 43690 -139.504 397.200
    1384 2024-11-16 16:49:-115.292 43690 43690 -139.504 397.200
    1385 2024-11-16 16:49:-115.290 43690 43690 -139.504 397.200
    1386 2024-11-16 16:49:-115.289 43690 43690 -139.504 397.200
    1387 2024-11-16 16:49:-115.287 43690 43690 -139.504 397.200
    1388 2024-11-16 16:49:-115.285 43690 43690 -139.504 397.200
    1389 2024-11-16 16:49:-115.283 43690 43690 -139.504 397.200
    1390 2024-11-16 16:49:-115.281 43690 43690 -139.504 397.200
    1391 2024-11-16 16:49:-115.279 43690 43690 -139.504 397.200
    1392 2024-11-16 16:49:-115.277 43690 43690 -139.504 397.200
    1393 2024-11-16 16:49:-115.276 43690 43690 -139.504 397.200
    1394 2024-11-16 16:49:-115.274 43690 43690 -139.504 397.200
    1395 2024-11-16 16:49:-115.272 43690 43690 -139.504 397.200
    1396 2024-11-16 16:49:-115.270 43690 43690 -139.504 397.200
    1397 2024-11-16 16:49:-115.268 43690 43690 -139.504 397.200
    1398 2024-11-16 16:49:-115.266 43690 43690 -139.504 397.200
    1399 2024-11-16 16:49:-115.264 43690 43690 -139.504 397.200
    1400 2024-11-16 16:49:-115.262 43690 43690 -139.504 397.200
    1401 2024-11-16 16:49:-115.261 43690 43690 -139.504 397.200
    1402 2024-11-16 16:49:-115.259 43690 43690 -139.504 397.200
    1403 2024-11-16 16:49:-115.257 43690 43690 -139.504 397.200
    1404 2024-11-16 16:49:-115.255 43690 43690 -139.504 397.200
    1405 2024-11-16 16:49:-115.253 43690 43690 -139.504 397.200
    1406 2024-11-16 16:49:-115.251 43690 43690 -139.504 397.200
    1407 2024-11-16 16:49:-115.249 43690 43690 -139.504 397.200
    1408 2024-11-16 16:49:-115.247 43690 43690 -139.504 397.200
    1409 2024-11-16 16:49:-115.245 43690 43690 -139.504 397.200
    1410 2024-11-16 16:49:-115.243 43690 43690 -139.504 397.200
    1411 2024-11-16 16:49:-115.241 43690 43690 -139.504 397.200
    1412 2024-11-16 16:49:-115.239 43690 43690 -139.504 397.200
    1413 2024-11-16 16:49:-115.237 43690 43690 -139.504 397.200
    1414 2024-11-16 16:49:-115.235 43690 43690 -139.504 397.200
    1415 2024-11-16 16:49:-115.233 43690 43690 -139.504 397.200
    1416 2024-11-16 16:49:-115.231 43690 43690 -139.504 397.200
    1417 2024-11-16 16:49:-115.229 43690 43690 -139.504 397.200
    1418 2024-11-16 16:49:-115.227 43690 43690 -139.504 397.200
    1419 2024-11-16 16:49:-115.225 43690 43690 -139.504 397.200
    1420 2024-11-16 16:49:-115.223 43690 43690 -139.504 397.200
    1421 2024-11-16 16:49:-115.221 43690 43690 -139.504 397.200
    1422 2024-11-16 16:49:-115.219 43690 43690 -139.504 397.200
    1423 2024-11-16 16:49:-115.217 43690 43690 -139.504 397.200
    1424 2024-11-16 16:49:-115.215 43690 43690 -139.504 397.200
    1425 2024-11-16 16:49:-115.213 43690 43690 -139.504 397.200
    1426 2024-11-16 16:49:-115.211 43690 43690 -139.504 397.200
    1427 2024-11-16 16:49:-115.209 43690 43690 -139.504 397.200
    1428 2024-11-16 16:49:-115.207 43690 43690 -139.504 397.200
    1429 2024-11-16 16:49:-115.205 43690 43690 -139.504 397.200
    1430 2024-11-16 16:49:-115.203 43690 43690 -139.504 397.200
    1431 2024-11-16 16:49:-115.200 43690 43690 -139.504 397.200
    1432 2024-11-16 16:49:-115.198 43690 43690 -139.504 397.200
    1433 2024-11-16 16:49:-115.196 43690 43690 -139.504 397.200
    1434 2024-11-16 16:49:-115.194 43690 43690 -139.504 397.200
    1435 2024-11-16 16:49:-115.192 43690 43690 -139.504 397.200
    1436 2024-11-16 16:49:-115.190 43690 43690 -139.504 397.200
    1437 2024-11-16 16:49:-115.188 43690 43690 -139.504 397.200
    1438 2024-11-16 16:49:-115.186 43690 43690 -139.504 397.200
    1439 2024-11-16 16:49:-115.183 43690 43690 -139.504 397.200
    1440 2024-11-16 16:49:-115.181 43690 43690 -139.504 397.200
    1441 2024-11-16 16:49:-115.179 43690 43690 -139.504 397.200
    1442 2024-11-16 16:49:-115.177 43690 43690 -139.504 397.200
    1443 2024-11-16 16:49:-115.175 43690 43690 -139.504 397.200
    1444 2024-11-16 16:49:-115.172 43690 43690 -139.504 397.200
    1445 2024-11-16 16:49:-115.170 43690 43690 -139.504 397.200
    1446 2024-11-16 16:49:-115.168 43690 43690 -139.504 397.200
    1447 2024-11-16 16:49:-115.166 43690 43690 -139.504 397.200
    1448 2024-11-16 16:49:-115.164 43690 43690 -139.504 397.200
    1449 2024-11-16 16:49:-115.161 43690 43690 -139.504 397.200
    1450 2024-11-16 16:49:-115.159 43690 43690 -139.504 397.200
    1451 2024-11-16 16:49:-115.157 43690 43690 -139.504 397.200
    1452 2024-11-16 16:49:-115.155 43690 43690 -139.504 397.200
    1453 2024-11-16 16:49:-115.152 43690 43690 -139.504 397.200
    1454 2024-11-16 16:49:-115.150 43690 43690 -139.504 397.200
    1455 2024-11-16 16:49:-115.148 43690 43690 -139.504 397.200
    1456 2024-11-16 16:49:-115.146 43690 43690 -139.504 397.200
    1457 2024-11-16 16:49:-115.143 43690 43690 -139.504 397.200
    1458 2024-11-16 16:49:-115.141 43690 43690 -139.504 397.200
    1459 2024-11-16 16:49:-115.139 43690 43690 -139.504 397.200
    1460 2024-11-16 16:49:-115.136 43690 43690 -139.504 397.200
    1461 2024-11-16 16:49:-115.134 43690 43690 -139.504 397.200
    1462 2024-11-16 16:49:-115.132 43690 43690 -139.504 397.200
    1463 2024-11-16 16:49:-115.129 43690 43690 -139.504 397.200
    1464 2024-11-16 16:49:-115.127 43690 43690 -139.504 397.200
    1465 2024-11-16 16:49:-115.125 43690 43690 -139.504 397.200
    1466 2024-11-16 16:49:-115.122 43690 43690 -139.504 397.200
    1467 2024-11-16 16:49:-115.120 43690 43690 -139.504 397.200
    1468 2024-11-16 16:49:-115.118 43690 43690 -139.504 397.200
    1469 2024-11-16 16:49:-115.115 43690 43690 -139.504 397.200
    1470 2024-11-16 16:49:-115.113 43690 43690 -139.504 397.200
    1471 2024-11-16 16:49:-115.111 43690 43690 -139.504 397.200
    1472 2024-11-16 16:49:-115.108 43690 43690 -139.504 397.200
    1473 2024-11-16 16:49:-115.106 43690 43690 -139.504 397.200
    1474 2024-11-16 16:49:-115.103 43690 43690 -139.504 397.200
    1475 2024-11-16 16:49:-115.101 43690 43690 -139.504 397.200
    1476 2024-11-16 16:49:-115.098 43690 43690 -139.504 397.200
    1477 2024-11-16 16:49:-115.096 43690 43690 -139.504 397.200
    1478 2024-11-16 16:49:-115.093 43690 43690 -139.504 397.200
    1479 2024-11-16 16:49:-115.091 43690 43690 -139.504 397.200
    1480 2024-11-16 16:49:-115.089 43690 43690 -139.504 397.200
    1481 2024-11-16 16:49:-115.086 43690 43690 -139.504 397.200
    1482 2024-11-16 16:49:-115.084 43690 43690 -139.504 397.200
    1483 2024-11-16 16:49:-115.081 43690 43690 -139.504 397.200
    1484 2024-11-16 16:49:-115.079 43690 43690 -139.504 397.200
    1485 2024-11-16 16:49:-115.076 43690 43690 -139.504 397.200
    1486 2024-11-16 16:49:-115.074 43690 43690 -139.504 397.200
    1487 2024-11-16 16:49:-115.071 43690 43690 -139.504 397.200
    1488 2024-11-16 16:49:-115.068 43690 43690 -139.504 397.200
    1489 2024-11-16 16:49:-115.066 43690 43690 -139.504 397.200
    1490 2024-11-16 16:49:-115.063 43690 43690 -139.504 397.200
    1491 2024-11-16 16:49:-115.061 43690 43690 -139.504 397.200
    1492 2024-11-16 16:49:-115.058 43690 43690 -139.504 397.200
    1493 2024-11-16 16:49:-115.056 43690 43690 -139.504 397.200
    1494 2024-11-16 16:49:-115.053 43690 43690 -139.504 397.200
    1495 2024-11-16 16:49:-115.050 43690 43690 -139.504 397.200
    1496 2024-11-16 16:49:-115.048 43690 43690 -139.504 397.200
    1497 2024-11-16 16:49:-115.045 43690 43690 -139.504 397.200
    1498 2024-11-16 16:49:-115.042 43690 43690 -139.504 397.200
    1499 2024-11-16 16:49:-115.040 43690 43690 -139.504 397.200
    1500 2024-11-16 16:49:-115.037 43690 43690 -139.504 397.200
    1501 2024-11-16 16:49:-115.034 43690 43690 -139.504 397.200
    1502 2024-11-16 16:49:-115.032 43690 43690 -139.504 397.200
    1503 2024-11-16 16:49:-115.029 43690 43690 -139.504 397.200
    1504 2024-11-16 16:49:-115.026 43690 43690 -139.504 397.200
    1505 2024-11-16 16:49:-115.024 43690 43690 -139.504 397.200
    1506 2024-11-16 16:49:-115.021 43690 43690 -139.504 397.200
    1507 2024-11-16 16:49:-115.018 43690 43690 -139.504 397.200
    1508 2024-11-16 16:49:-115.016 43690 43690 -139.504 397.200
    1509 2024-11-16 16:49:-115.013 43690 43690 -139.504 397.200
    1510 2024-11-16 16:49:-115.010 43690 43690 -139.504 397.200
    1511 2024-11-16 16:49:-115.007 43690 43690 -139.504 397.200
    1512 2024-11-16 16:49:-115.004 43690 43690 -139.504 397.200
    1513 2024-11-16 16:49:-115.002 43690 43690 -139.504 397.200
    1514 2024-11-16 16:49:-114.999 43690 43690 -139.504 397.200
    1515 2024-11-16 16:49:-114.996 43690 43690 -139.504 397.200
    1516 2024-11-16 16:49:-114.993 43690 43690 -139.504 397.200
    1517 2024-11-16 16:49:-114.990 43690 43690 -139.504 397.200
    1518 2024-11-16 16:49:-114.988 43690 43690 -139.504 397.200
    1519 2024-11-16 16:49:-114.985 43690 43690 -139.504 397.200
    1520 2024-11-16 16:49:-114.982 43690 43690 -139.504 397.200
    1521 2024-11-16 16:49:-114.979 43690 43690 -139.504 397.200
    1522 2024-11-16 16:49:-114.976 43690 43690 -139.504 397.200
    1523 2024-11-16 16:49:-114.973 43690 43690 -139.504 397.200
    1524 2024-11-16 16:49:-114.970 43690 43690 -139.504 397.200
    1525 2024-11-16 16:49:-114.967 43690 43690 -139.504 397.200
    1526 2024-11-16 16:49:-114.964 43690 43690 -139.504 397.200
    1527 2024-11-16 16:49:-114.961 43690 43690 -139.504 397.200
    1528 2024-11-16 16:49:-114.959 43690 43690 -139.504 397.200
    1529 2024-11-16 16:49:-114.956 43690 43690 -139.504 397.200
    1530 2024-11-16 16:49:-114.953 43690 43690 -139.504 397.200
    1531 2024-11-16 16:49:-114.950 43690 43690 -139.504 397.200
    1532 2024-11-16 16:49:-114.947 43690 43690 -139.504 397.200
    1533 2024-11-16 16:49:-114.944 43690 43690 -139.504 397.200
    1534 2024-11-16 16:49:-114.941 43690 43690 -139.504 397.200
    1535 2024-11-16 16:49:-114.938 43690 43690 -139.504 397.200
    1536 2024-11-16 16:49:-114.934 43690 43690 -139.504 397.200
    1537 2024-11-16 16:49:-114.931 43690 43690 -139.504 397.200
    1538 2024-11-16 16:49:-114.928 43690 43690 -139.504 397.200
    1539 2024-11-16 16:49:-114.925 43690 43690 -139.504 397.200
    1540 2024-11-16 16:49:-114.922 43690 43690 -139.504 397.200
    1541 2024-11-16 16:49:-114.919 43690 43690 -139.504 397.200
    1542 2024-11-16 16:49:-114.916 43690 43690 -139.504 397.200
    1543 2024-11-16 16:49:-114.913 43690 43690 -139.504 397.200
    1544 2024-11-16 16:49:-114.910 43690 43690 -139.504 397.200
    1545 2024-11-16 16:49:-114.907 43690 43690 -139.504 397.200
    1546 2024-11-16 16:49:-114.903 43690 43690 -139.504 397.200
    1547 2024-11-16 16:49:-114.900 43690 43690 -139.504 397.200
    1548 2024-11-16 16:49:-114.897 43690 43690 -139.504 397.200
    1549 2024-11-16 16:49:-114.894 43690 43690 -139.504 397.200
    1550 2024-11-16 16:49:-114.891 43690 43690 -139.504 397.200
    1551 2024-11-16 16:49:-114.887 43690 43690 -139.504 397.200
    1552 2024-11-16 16:49:-114.884 43690 43690 -139.504 397.200
    1553 2024-11-16 16:49:-114.881 43690 43690 -139.504 397.200
    1554 2024-11-16 16:49:-114.878 43690 43690 -139.504 397.200
    1555 2024-11-16 16:49:-114.874 43690 43690 -139.504 397.200
    1556 2024-11-16 16:49:-114.871 43690 43690 -139.504 397.200
    1557 2024-11-16 16:49:-114.868 43690 43690 -139.504 397.200
    1558 2024-11-16 16:49:-114.864 43690 43690 -139.504 397.200
    1559 2024-11-16 16:49:-114.861 43690 43690 -139.504 397.200
